けど	けど	but, however, although
たな	たな	shelf, ledge, rack / trellis
ばい	ばい	indicates emphasis
メタ	メタ	meta
ざ	ざ	if it is not ..., if it does not ...
免疫	めんえき	immunity, immunization, immunisation / being hardened (to), being unaffected (by), being accustomed (to)
自	じ, ころ	self- / from ... / this ... (in contrast to some other ...), aforementioned
盛ん	さかん	prosperous, flourishing, thriving, successful / popular, widespread / active, lively, energetic, vigorous, brisk, strong / enthusiastic, eager, hearty, frequent, repeated
国土	こくど, くにつち	country, territory, domain, realm
誤解	ごかい	misunderstanding
不利	ふり	disadvantage, handicap, unfavorable position
逮捕	たいほ	arrest, apprehension, capture
任命	にんめい	appointment, nomination, ordination, commission, designation
とい	とい	trough, gutter, water pipe, flume, chute / coulisse (of a sword blade)
部隊	ぶたい	force, unit, corps, squad, troops, party
クライアント	クライアント	client
格変化	かくへんか	case declension, case inflection
津	つ	Tsu (city in Mie) / harbour, harbor, port / ferry
ところへ	ところへ	thereupon, shortly thereafter
アルゴリズム	アルゴリズム	algorithm
取れる	とれる	to come off (of a button, handle, lid, etc.) / to go away (of a fever, pain, swelling, etc.), to disappear, to come out (of a stain), to come off (e.g. of dust), to be removed (e.g. of wrinkles) / to be harvested, to be picked, to be produced, to be caught (of fish), to be obtained, to be extracted / to be interpreted (as), to be taken (as), to be understood (as), to be read (as) / to be attained (of balance, harmony, etc.), to be achieved / to be able to get, to be able to obtain, to be able to secure, to be able to win, to be able to catch
病院	びょういん	hospital, clinic, doctor's office, doctor's surgery, infirmary
不利益	ふりえき	disadvantage, handicap, drawback, inadvisability, inexpediency, loss
かせ	かせ	shackles, fetters, irons, handcuffs, restraint, constraint / bonds (e.g. family), ties, binding relationship, binding relationships, encumbrance
ガン	ガン	gun
指名	しめい	naming, nominating, designating / calling on, asking for, requesting
占	うら	fortune-telling, divination
側面	そくめん	side, flank, profile, sidelight, lateral / aspect, dimension
居	きょ	residence
整形	せいけい	orthopedics, plastic surgery, cosmetic surgery / smoothing (bursty traffic, etc.), shaping, fairing
最高	さいこう	best, supreme, wonderful, finest / highest, maximum, most, uppermost, supreme
等価	とうか	equivalence, equal value, parity / (logical) equivalence
自然環境保全地域	しぜんかんきょうほぜんちいき	nature conservation area
外国語	がいこくご	foreign language
尊重	そんちょう	respect, esteem, regard
美術	びじゅつ	art, fine arts
かず	かず	the figure below, the lower chart (diagram, illustration, etc.)
かも	かも	may, might, perhaps, may be, possibly
ふく	ふく	puffer fish, blow fish, fugu, globefish, swellfish
わず	わず	was / was just in, just left, just did
動かす	うごかす	to move, to shift, to stir, to budge, to change position / to inspire, to rouse, to move (e.g. feeling), to influence / to change, to alter, to deny / to operate, to set in motion, to get going / to mobilize (e.g. troops), to mobilise, to deploy / to manage (e.g. funds)
バイナリ	バイナリ	binary
競争	きょうそう	competition, contest, rivalry, race / competition (between organisms or species)
金融機関	きんゆうきかん	financial institutions, banking facilities
第二次世界大戦	だいにじせかいたいせん	Second World War (1939-1945), World War II, WWII, WW2
マンガ	マンガ	cartoon, comic, comic strip, manga
浮動小数点	ふどうしょうすうてん	floating point
ないし	ないし	emperor's secret orders
三年	さんねん	three years
トロ	トロ	fatty cut (esp. of tuna belly)
現に	げんに	actually, really
有害	ゆうがい	harmful, hazardous
日額	にちがく	daily amount (of money)
法務局	ほうむきょく	regional legal affairs bureau
構築	こうちく	construction, building, putting up, erecting, creation, formulation, architecture (systems, agreement, etc.)
比率	ひりつ	ratio, proportion, percentage
進む	すすむ	to advance, to go forward / to precede, to go ahead (of) / to make progress, to improve / to deepen, to heighten / to be fast (of a clock), to be ahead / to do of one's own free will
有効期間	ゆうこうきかん	term of validity, period for which something is valid (e.g. ticket)
聴取	ちょうしゅ	hearing (of a statement, opinion, explanation, etc.), asking, questioning (e.g. a suspect), enquiry / listening (e.g. to the radio)
支払い	しはらい	payment
不能	ふのう	impossible, incapable (of doing), unable (to do) / incompetence, inability / impotence / having no solution (of an equation)
ろう	ろう	six / right?, isn't it?
アレ	アレ	that, that thing / that person / then, that time / that place (over there) / down there (i.e. one's genitals) / period, menses
法定代理人	ほうていだいりにん	statutory representative, legal representative
伝達	でんたつ	transmission (e.g. news, chemical signals, electricity), communication, delivery, conveyance, transfer, relay, propagation, conduction
請負人	うけおいにん	contractor
尾	お	tail (of an animal) / tail (of a kite, etc.), tail end / tail (of a comet) / slope at the foot of a mountain
負担金	ふたんきん	amount to be borne, one's share (of expenses)
顔	かお, がん	face, visage / look, expression, countenance / honor, honour, face / influence, notoriety
伝える	つたえる	to convey, to report, to transmit, to communicate, to tell, to impart, to propagate, to teach, to bequeath
名義人	めいぎにん	holder of a title deed, stock holder, lease holder
ことなく	ことなく	without accident, uneventfully / without ...
翌日	よくじつ	next day
分けて	わけて	above all, especially, particularly, all the more
やむ	やむ	to cease, to stop, to be over
ぶ	ぶ	(something) despised, (something) made light of
脱退	だったい	withdrawal (e.g. from an organization), secession, leaving, pulling out
否	ひ	no, the noes
努力	どりょく	effort, exertion, endeavour, endeavor, hard work, striving
振替	ふりかえ	transfer, switching over, change / money transfer (usu. between accounts held by the same person) / postal transfer
里	さと	village, hamlet / countryside, country / home (of one's parents, etc.), hometown / one's origins, one's upbringing, one's past
時計	とけい, ときはかり	clock, watch, timepiece
申請人	しんせいじん	applicant
かかり	かかり	starting, engaging / expenses, costs / attack (esp. a corner approach in the game of go) / barb / charge, duty, person in charge, official, clerk
はずです	はずです	be supposed or expected to (do), be sure to (do), ought to (do)
完全親会社	かんぜんおやがいしゃ	full parent company, wholly-owning parent company, sole parent company
後段	こうだん	latter or second part
倫理	りんり	ethics, morals
過去形	かこけい	past tense
加熱	かねつ	heating, application of heat
視する	しする	to take a view or perspective, to regard as, to consider to be
でもない	でもない	it is not (like that) either
認知	にんち	acknowledgement, acknowledgment, recognition, cognition
高額	こうがく	large sum (of money), large amount / large denomination (banknote, etc.)
はっきり	はっきり	clearly, plainly, distinctly / to be clear, to be definite, to be certain, to be exact, to become clear, to clear up
立入検査	たちいりけんさ	on-the-spot inspection, on-site inspection
なわ	なわ	rope, cord / policeman's rope
責任者	せきにんしゃ	person in charge (including a supervisory role for other staff), person responsible for ..., responsible party, supervisor, manager
わたし	わたし	I, me
効率	こうりつ	efficiency
国民年金	こくみんねんきん	national pension, government pension system
詐欺	さぎ	fraud, swindle, graft, cheating, trick, scam / saying you're going to do something but in the end not doing it, making promises without keeping them
自然環境	しぜんかんきょう	natural environment, (the) environment
学者	がくしゃ	scholar, academic, scientist / learned person, person of learning
適格	てきかく, てっかく	eligible, qualified, competent
医学書	いがくしょ	medical book, medical journal
酸性	さんせい	acidity / acidic
ライセンス	ライセンス	license, licence
材	ざい	wood, lumber, timber / (raw) material, stuff / talent, ability, capable person
森	もり	forest / shrine grove
個人情報	こじんじょうほう	personal information
要因	よういん	main cause, primary factor
確立	かくりつ	establishment, settlement
神話	しんわ	myth, legend
リンパ	リンパ	lymph
課税標準	かぜいひょうじゅん	base of taxation, tax basis
従前	じゅうぜん	previous, former
減額	げんがく	reduction, diminution, abatement
慣れ	なれ	practice, experience, habituation / being used to, being comfortable with, being experienced in
ゴム	ゴム	gum, rubber / eraser / condom
ラン	ラン	run / rump
それほど	それほど	to that degree, to that extent, that much
失う	うしなう	to lose / to miss (a chance, opportunity) / to lose (a loved one), to be bereaved of / to concede (goals, points, etc.)
要請	ようせい	appeal, call for something, request, claim, demand / axiom
海外	かいがい	foreign, abroad, overseas
法的	ほうてき	legal
水道	すいどう	water supply, water service, waterworks, tap water / channel, strait / water course, waterway
付加	ふか	addition, annexation, appendage
今回	こんかい	this time, now
人数	にんずう, にんず, にんじゅ	the number of people / many people, a large number of people
生態系	せいたいけい	ecosystem
信仰	しんこう	(religious) faith, belief, creed
ことにする	ことにする	to make a distinction, to differ, to be different
イラスト	イラスト	illustration, picture, sketch, drawing, figure
大学生	だいがくせい	university student, college student
現場	げんば, げんじょう	actual spot, scene (of a crime, accident, etc.) / (on) site, (on) the ground, (in) the field, job site / filming location, (movie) set
出身	しゅっしん	one's origin (e.g. city, country, parentage, school)
陽子	ようし	proton
数人	すうにん	several people, a few people
最新	さいしん	latest, newest, late-breaking (news)
いたこ	いたこ	necromancer (esp. a blind female in northeastern Honshu), medium, shaman
学び	まなび	learning, study
受益者	じゅえきしゃ	beneficiary
通過	つうか	passing through (a tunnel, station, town, etc.), passing by (e.g. of a typhoon), transit / passage (of a bill, e.g. through parliament), carriage / passing (an examination, inspection, etc.), clearing, getting through (a preliminary round), qualification
船団	せんだん	fleet (fishing, naval, etc.), convoy, group of ships
元本	がんぽん, げんぽん	principal (invest.), capital
わざわざ	わざわざ	expressly, especially, taking the trouble (to do), going to the trouble of (doing), going out of one's way (to do) / intentionally, deliberately
公正	こうせい	justice, fairness, impartiality
望	もち, ぼう	full moon / 15th day of the lunar month
此	これ	this, this one / this person / now, this point (in time) / here / used to stress the subject of a sentence / I, me
目指し	めざし	aim, goal, purpose / look, eyes, expression of eyes
スカラ	スカラ	Scala (programming language)
解放	かいほう	release, unleashing, liberation, emancipation, setting free / deallocation (of computer memory)
調停	ちょうてい	arbitration, conciliation, mediation
そのとき	そのとき	at that time, at that moment, then, on that occasion
良く	よく	nicely, properly, well, skillfully, skilfully / frequently, often / I'm glad that you ..., thank you for ... / (you have) quite the nerve to, I don't know how you can ...
がし	がし	as if to say, as though
ダメ	ダメ	no good, not serving its purpose, useless, broken / hopeless, wasted, in vain, purposeless / cannot, must not, not allowed / neutral point (in go), intersection owned by neither player at the end of a game
ネル	ネル	flannel
ペン	ペン	pen
押す	おす	to push, to press / to apply pressure from above, to press down / to stamp (i.e. a passport), to apply a seal / to affix (e.g. gold leaf) / to press (someone for something), to urge, to compel, to influence / to overwhelm, to overpower, to repress / to push (events along), to advance (a plan) / to do in spite of ..., to do even though ..., to force / to make sure / to be pressed for time / to advance troops, to attack / (of light) to be diffused across an entire surface
床	とこ	bed, bedding / sickbed / alcove / riverbed / seedbed / straw "core" of a tatami mat / floor
処罰	しょばつ	punishment, penalty
おおむね	おおむね	in general, generally, mostly, roughly, largely, mainly, on the whole, by and large / gist, point, main idea
ここから	ここから	from here, from this place
引当金	ひきあてきん	reserves, provisions
証書	しょうしょ	document (of proof), certificate, paper, bond, deed
確かに	たしかに	surely, certainly
種類株	しゅるいかぶ	non-common stock (e.g. preferred stock, deferred stock)
民衆	みんしゅう	people, populace, masses
関係者	かんけいしゃ	person concerned, people involved (in an event), those concerned, staff
上訴	じょうそ	appeal (in court)
交通	こうつう	traffic, transportation, communication, exchange (of ideas, etc.), intercourse
修繕	しゅうぜん	repair, mending
英単語	えいたんご	English word
前半	ぜんはん, ぜんぱん	first half
棒	ぼう	pole, rod, stick, baton / line, dash / spoken monotonously
反射	はんしゃ	reflection, reverberation / reflex, reflexes
複	ふく	compound, composite, multiple, re-, bi- / doubles (tennis, badminton, etc.) / place bet (in horse racing, etc.), show bet, bet that predicts a top 2 or top 3 finish (depending on number of horses, etc. in race)
地歴	ちれき	geography and history
塩化	えんか	chloride
マニア	マニア	enthusiast / mania, enthusiasm
引く	ひく	to pull, to tug, to lead (e.g. a horse) / to draw (attention, sympathy, etc.), to attract (e.g. interest) / to draw back (e.g. one's hand), to draw in (one's chin, stomach, etc.), to pull in / to draw (a card, mahjong tile, etc.) / to draw (a line, plan, etc.) / to catch (a cold) / to play (a stringed or keyboard instrument) / to look up (in a dictionary, phone book, etc.), to consult, to check / to haul, to pull (vehicles) / to subtract, to deduct / to recede, to ebb, to fade / to be descend from, to inherit (a characteristic) / to quote, to cite, to raise (as evidence) / to lay on (electricity, gas, etc.), to install (e.g. a telephone), to supply (e.g. water) / to hold (e.g. a note) / to apply (e.g. lipstick), to oil (e.g. a pan), to wax (e.g. a floor) / to move back, to draw back, to recede / to lessen, to subside, to ebb, to go down (e.g. of swelling) / to resign, to retire, to quit
ベトナム	ベトナム	Vietnam
交渉	こうしょう	negotiations, bargaining, discussions, talks / connection, relationship, relations, dealings
といわれる	といわれる	to be called ..., to be referred to as ...
アイテム	アイテム	item / must-have, must-have item
歯	は	tooth
合同	ごうどう	combination, union, incorporation, amalgamation, fusion / congruence
カット	カット	cut, cutting / haircut / shuffle (cards), shuffling / scene, shot (in a movie)
贈与	ぞうよ	donation, presentation
悪意	あくい	ill will, spite, evil intention, malice / bad meaning / mala fides, bad faith, criminal intent to deceive / malice
関与	かんよ	participation, taking part in, participating in, being concerned in
電球	でんきゅう	light bulb
イディオム	イディオム	idiom
奴隷	どれい	slave, servant / slavery
日本軍	にほんぐん, にっぽんぐん	military of the Empire of Japan
感染症	かんせんしょう	infectious disease, infection
争い	あらそい	dispute, strife, quarrel, dissension, conflict, rivalry, contest
今日	きょう, こんにち, こんち, こんじつ	today, this day / these days, recently, nowadays
物事	ものごと	things, everything
古	いにしえ	antiquity, ancient times
幹	みき, かん	(tree) trunk, (arrow) shaft, (tool) handle, backbone, base
断	だん	decision, judgment, resolution
池	いけ	pond
告示	こくじ	notice, bulletin
裁定	さいてい, せいてい	decision, ruling, award, arbitration
かぎり	かぎり	limit, limits, bounds / degree, extent, scope / the end, the last / as long as ..., as far as ..., as much as ..., to the limits of ..., all of ... / unless ... / (not) included in ..., (not) part of ... / ... only (e.g. "one time only", "today only") / end of one's life, final moments, death / funeral, burial
論理的	ろんりてき	logical
一時金	いちじきん	single amount (of money), one-off payment, lump sum / bonus
流行	りゅうこう	fashion, trend, vogue, craze, fad, popularity / prevalence (of a disease), epidemic
通算	つうさん	total, sum, aggregate
そのうち	そのうち	before very long, soon, someday, one of these days, sooner or later / of the previously mentioned, of that number, among them, among others
企画	きかく	planning, plan, project, arrangements
カラ	カラ	emptiness, being empty / not carrying anything, unburdened, empty-handed / dishonoured (bill, promise, etc.), false, no-show (reservation), put-on (cheeriness, courage, etc.), empty (compliments), insincere
あわせて	あわせて	in all, in total, collectively / in addition, besides, at the same time
それから	それから	and then, after that
唐	とう	Tang dynasty (of China; 618-907), T'ang dynasty / China, foreign country
帳	ちょう	book, register
御	ご	honorific/polite/humble prefix / honorific suffix
公訴	こうそ	accusation, prosecution
ではある	ではある	to be (in contrast to something that is not the case)
端	そば, そく, はた	near, close, beside, vicinity, proximity, besides, while / third person
同時	どうじ	simultaneous, concurrent, same time, synchronous, together
隣	となり	next (to), adjoining, adjacent / house next door, neighbouring house, next-door neighbour, next-door neighbor
合算	がっさん	adding up, totalling, totaling
図書	としょ, ずしょ	books
大幅	おおはば	big, large, drastic, substantial / full-width cloth (approx. 72 cm wide for traditional Japanese clothing; approx. 140 cm wide for Western clothing)
環境省	かんきょうしょう	Ministry of the Environment
あらわ	あらわ	exposed, scanty, bare, unconcealed, naked / public, open
政治家	せいじか	politician, statesman
内閣総理大臣	ないかくそうりだいじん	prime minister (as the head of a cabinet government), premier
聞く	きく	to hear / to listen (e.g. to music) / to ask, to enquire, to query / to hear about, to hear of, to learn of / to follow (advice, order, etc.), to obey, to listen to, to comply with / to hear (e.g. a plea), to grant (a request), to accept (e.g. an argument), to give consideration to / to smell (esp. incense), to sample (a fragrance) / to taste (alcohol), to try
デン	デン	den, wild animal dwelling / den (e.g. of thieves), hiding place, hideout / den, small snug room
酢酸	さくさん	acetic acid
代わる	かわる	to succeed, to relieve, to replace / to take the place of, to substitute for, to take over for, to represent, to hand over (telephone) / to be exchanged, to change (places with), to switch
台帳	だいちょう	account book, ledger, register
指名委員会	しめいいいんかい	nominating committee, nomination committee
税額	ぜいがく	amount of tax
深い	ふかい	deep / profound / dense, thick / close (relationship) / intense, strong / late
工業高校	こうぎょうこうこう	technical high school, industrial high school
のちに	のちに	later on, subsequently, by and by, after a while
併用	へいよう	using together (jointly), used at the same time
モノ	モノ	mono
いちいち	いちいち	one-by-one, separately / every single, each and every, without omission, fully, in detail
屋	や	shop, store, restaurant / someone who sells (something) or works as (something) / someone with a (certain) personality trait / house / roof
札	さつ	banknote, bill, note, paper money
港	みなと	harbour, harbor, port
前述	ぜんじゅつ	aforementioned, above-mentioned
必要性	ひつようせい	necessity
インポ	インポ	impotence / impotent man
子ども	こども	child
しばらく	しばらく	for a moment, for a minute / for a while, for some time / for the time being, for now / it's been a long time, long time no see
つづり	つづり	spelling / orthography / patching, binding
アルミニウム	アルミニウム	aluminum (Al), aluminium
恐れ	おそれ	fear, horror, anxiety, concern, uneasiness, reverence
危険物	きけんぶつ	hazardous materials, dangerous goods, explosives, combustibles
イス	イス	swords (playing card suit)
牛乳	ぎゅうにゅう	(cow's) milk
たいてい	たいてい	mostly, ordinarily, usually, generally / probably / most, almost all / ordinary / proper, appropriate, moderate
再審	さいしん	retrial, reopening of a case / review, reexamination
父母	ふぼ, ちちはは, ててはは, かぞいろは, ぶも, かぞいろ	father and mother, parents
制約	せいやく	limitation, restriction, condition, constraints
音節	おんせつ	syllable
コマンドライン	コマンドライン	command line
障害者	しょうがいしゃ	disabled person, person with a (physical or mental) disability
栄養	えいよう	nutrition, nourishment
はいくつ	はいくつ	dorsiflexion, dorsal flexion
しかしながら	しかしながら	however, nevertheless
三つ	みっつ, みつ	three / three years of age
厚生年金保険	こうせいねんきんほけん	welfare annuity insurance
遮断	しゃだん	isolation, cut off, blockade, quarantine, interception, deprivation
情報通信	じょうほうつうしん	telecommunications
各々	おのおの	each / you (plural)
戸	と	door (esp. Japanese-style) / shutter, window shutter / entrance (to a home) / narrows
利率	りりつ	interest rate
毛	け	hair / fur, wool / down, plumage, feathers
結する	けっする	to be constipated / to conclude
縦	たて, タテ	the vertical, height / front-to-back, length / north-to-south / vertical (relationship), hierarchy / (weaving) warp
鋼	はがね, こう	steel / sword steel, sword
受理	じゅり	acceptance
イラン	イラン	Iran
英語版	えいごばん	English version, English-language edition
方面	ほうめん	direction, district, area / field (e.g. of study), sphere, quarter, aspect, angle
三人称	さんにんしょう	third person
上では	うえでは	from the viewpoint of, according to
名前空間	なまえくうかん	namespace
約款	やっかん	agreement, stipulation, article, clause
一括	いっかつ	lumping together, summing up, bundle, lump, batch
資本主義	しほんしゅぎ	capitalism
公衆	こうしゅう	the public, general public
曲	きょく	composition, piece of music, song, track (on a record) / tune, melody, air / enjoyment, fun, interest, pleasure
数え	かぞえ	East Asian age reckoning, traditional system of age reckoning whereby newborns are considered one year old and on New Year's Day one year is added to everyone's age
間接	かんせつ	indirection, indirectness
肉	にく	flesh / meat / flesh (of a fruit), pulp / the physical body (as opposed to the spirit), flesh / thickness / content, substance, flesh / ink pad
蘇	そ	so (condensed milk product eaten in ancient Japan)
ガイド	ガイド	guide, tour guide, conductor, guiding, leading / guidebook
製作	せいさく	manufacture, production / production (of a film, play, TV show, etc.)
複合	ふくごう	composite, combined, complex
ソビエト	ソビエト	soviet / Soviet Union
国際的	こくさいてき	international, worldwide, cross-border, cosmopolitan
ことので	ことので	from the fact that ...
にかぎらず	にかぎらず	not limited to, not just ...
統治	とうち, とうじ	rule, reign, government, governing
上告	じょうこく	final appeal to the highest court
満点	まんてん	perfect score, full marks / extremely, very, quite
過料	かりょう, あやまちりょう	administrative fine, correctional fine, nonpenal fine
ろうと	ろうと	funnel
権利者	けんりしゃ	rightful claimant, beneficiary, right holder
労働組合	ろうどうくみあい	labor union, labour union, trade union
いれば	いれば	false tooth, denture
なかなか	なかなか	very, considerably, easily, readily, fairly, quite, highly, rather / by no means, not readily / middle, half-way point / excellent, wonderful, very good
主任	しゅにん	person in charge, senior staff, manager, chief, head
ソル	ソル	solar day (esp. on planets other than Earth) / sol (currency of Peru)
やがて	やがて	before long, soon, shortly / almost, nearly / finally, in the end, eventually
底	そこ	bottom, sole
忠	ちゅう	loyalty, devotion, fidelity, faithfulness / inspector of the Imperial Prosecuting and Investigating Office (ritsuryō system)
指針	ししん	needle (compass, gauge, etc.), hand (clock), indicator, pointer, index / guiding principle, guideline, guide
駒	こま	piece (in shogi, chess, etc.) / horse, foal / bridge (of a violin, etc.)
和歌	わか	waka, classic Japanese poem, esp. a tanka, often 31 morae
押さえ	おさえ	weight (e.g. paperweight), pressing down / keeping control, exercising authority / having self-control, exercising self-discipline / defense, guard, deterrence
共有者	きょうゆうしゃ	joint owners, part owners
地上	ちじょう	above ground, on the ground, earth's surface / this world, this earth
著作者	ちょさくしゃ	writer, author
月額	げつがく	monthly amount (sum)
地役権	ちえきけん	easement
経理	けいり	accounting, administration (of money)
アクション	アクション	action
長方形	ちょうほうけい	rectangle, oblong
日本国民	にほんこくみん	Japanese citizen, Japanese citizens
いきなり	いきなり	abruptly, suddenly, all of a sudden, without warning
避難	ひなん	taking refuge, finding shelter, evacuation, escape, seeking safe haven
シア	シア	shea tree (Vitellaria paradoxa)
デンプン	デンプン	starch
提唱	ていしょう	advocacy, proposal
教える	おしえる	to teach, to instruct / to tell, to inform, to show / to preach
右図	うず	map on the right, chart on the right
労働安全衛生法	ろうどうあんぜんえいせいほう	Industrial Safety and Health Act
効率的	こうりつてき	efficient
表計算	ひょうけいさん	spreadsheet
決まり	きまり	rule, regulation / settlement, conclusion, end, agreement, arrangement / habit, custom, habitual way / countenance in front of another person, face / love relationship between a customer and a prostitute
語釈	ごしゃく	explanation of a word (phrase, term, etc.), interpretation of a word
著作権法	ちょさくけんほう	Copyright Act
経路	けいろ	course, route, path, channel / process, stages
詳しい	くわしい	detailed, full, minute / knowing very well, knowledgeable (about), well-acquainted (with), well-informed (about), familiar (with)
源氏	げんじ	Genji (the character in the Genji Monogatari) / the Minamoto family
やう	やう	night rain
分母	ぶんぼ	denominator
到来	とうらい	arrival, coming (e.g. something awaited), advent
第二種	だいにしゅ	type 2, category 2, second class
欲しい	ほしい	wanting (to have), desiring, wishing for / I want (you, them, etc.) to (do)
箱	はこ, ハコ	box, case, chest, package, pack, crate / car (of a train, etc.) / shamisen case, shamisen / public building, community building / man who carries a geisha's shamisen / receptacle for human waste, feces (faeces) / counter for boxes (or boxed objects)
捜索	そうさく	search (esp. for someone or something missing), manhunt / legally authorized search of a person, building, etc.
詩	うた	song, singing / classical Japanese poem (esp. tanka) / modern poetry
換算	かんさん, かんざん	conversion (e.g. yen to dollars), change, exchange, translation (numerical)
目指す	めざす	to aim at (for, to do, to become), to try for, to have an eye on / to go toward, to head for
感じる	かんじる	to feel, to sense, to experience
ペルシア	ペルシア	Persia
機械工学	きかいこうがく	mechanical engineering
経営者	けいえいしゃ	manager, proprietor
広告	こうこく	advertisement, advertising / announcement, notice
オン	オン	(switched) on / being on the green (of one's ball)
圧	あつ	pressure, force
弦	つる	bowstring / string (of shamisen, guitar, violin, etc.) / bail (arched pot handle) / diagonal levelling wire across the top of a masu
氷	こおり	ice / shaved ice (usually served with flavored simple syrup)
口口	くちぐち	every person, every mouth / every entrance
耳	みみ	ear / hearing / ear (for music, etc.) / edge, crust, heel (of bread or cheese), selvedge (of woven fabric), selvage / ear (of a pot, jug, etc.), handle
国外	こくがい	outside the country, abroad
様に	ように	in order to (e.g. meet goal), so that, take care (so as) / hoping or wishing for something
拡張子	かくちょうし	filename extension
重い	おもい	heavy, weighty / heavy (feeling), depressed, gloomy, blue, uneasy / slow, sluggish, lumbering, ponderous, clumsy / important (position, responsibility, etc.), serious, grave / serious (punishment, illness, etc.), severe, critical / solid, established, dignified, sensible
遵守	じゅんしゅ	observance (of laws, rules, etc.), adherence, obeying, following, abiding by, compliance
受験者	じゅけんしゃ	examinee
いだ	いだ	Veda
ざる	ざる	not, un-
とら	とら	tiger (Panthera tigris) / drunkard, drunk, sot
仕	し	official, civil service
投影	とうえい	projection
早い	はやい	fast, quick, rapid, swift, speedy, brisk, prompt / early, soon, earlier than usual / premature, too soon, too early / easy, simple, quick, fast / as soon as ..., the moment ..., the instant ...
掲示	けいじ	notice, bulletin, post, posting, placard
マニュアル	マニュアル	(instruction) manual / operations manual, basic rules (pertaining to how a job should be carried out), standards / (car with) manual transmission
酒	さけ, ささ, き, くし, しゅ	alcohol, sake
電力	でんりょく	electric power
根抵当権	ねていとうけん	revolving mortgage
書院	しょいん	drawing room, study, writing alcove / publishing house
つくり	つくり	making, producing, manufacturing, building, construction, make, structure / appearance (attire, make-up, etc.) / build, physique / sashimi / forced (smile, etc.)
オペ	オペ	operation
カン	カン	can, tin / canned food
アンモニア	アンモニア	ammonia
王国	おうこく	kingdom, monarchy
尿	にょう, ゆばり, いばり, ゆまり, ばり, しい, しし, しと	urine
プロトコル	プロトコル	protocol (in communications) / protocol (diplomatic document) / protocol (system of rules) / protocol (of a scientific experiment or course of medical treatment)
殿	しんがり	rear, rear unit guard / anchor (man)
不法行為	ふほうこうい	tort, illegal act, illegal activity, offence, offense
大きくなる	おおきくなる	to grow up, to become an adult / to become big, to grow in size
学年	がくねん	academic year, school year / year in school, grade in school
細菌	さいきん	bacterium, bacteria, germ
市民	しみん	citizen, citizenry, public / city inhabitant, townspeople / bourgeoisie, middle class
今まで	いままで	until now, so far, up to the present
まま	まま	wet nurse, nursing mother
マイ	マイ	my, one's own, personal, privately owned
利子	りし	interest (on a loan, deposit, etc.)
孫	まご	grandchild
枝	えだ	branch, bough, limb, twig, sprig, spray
いったん	いったん	once / for a short time, briefly, temporarily / one morning
台湾	たいわん	Taiwan
外交	がいこう	diplomacy / selling (e.g. door-to-door), canvassing
禁錮	きんこ	imprisonment (without forced labour), incarceration, confinement
対処	たいしょ	dealing with, coping with
それと	それと	and then, in addition to that, also, even so
経費	けいひ	expenses, expenditure, outgoings, outlays, costs
電磁波	でんじは	electromagnetic wave
よし	よし	alright, all right, right on, looking good, OK, okay
マル	マル	circle / entirety, whole, full, complete / money, dough, moola / enclosure inside a castle's walls / soft-shelled turtle / suffix for ship names, suffix for names of people (esp. infants), suffix for names of swords, armour, musical instruments, etc., suffix for names of dogs, horses, etc.
余裕	よゆう	surplus, margin, leeway, room, space, time, allowance, flexibility, scope / composure, placidity, complacency, calm
座	ざ	seat, place / position, status / gathering, party, company, atmosphere (of a gathering) / stand, pedestal, platform / trade guild / attaches to the names of constellations / attaches to the names of theatres, cinemas and theatrical troupes / counter for theatres, deities, Buddhist images, tall mountains, and satokagura songs
こんにちは	こんにちは	hello, good day, good afternoon
茶	ちゃ	tea / tea plant (Camellia sinensis) / tea preparation, making tea / brown / mockery
虫	むし	insect, bug, cricket, moth / worm, roundworm / (one's) unconscious, thing inside one's body that stirs one's feelings and thoughts / nervousness, fretfulness / person devoted to one thing, single-minded person / valve core / mushi (type of game played with a stripped deck)
集中	しゅうちゅう	concentration (on a task), focusing one's attention / concentration (of population, buildings, power, etc.), centralization, convergence, focus (of a debate, questions, etc.) / within a collection of works
確かめ	たしかめ	confirmation, certification, ascertainment
たった	たった	only, merely, but, no more than
肝臓	かんぞう	liver
供述	きょうじゅつ	affidavit, deposition, testimony
国立公園	こくりつこうえん	national park
ベンゼン	ベンゼン	benzene
易	えき	type of cleromancy divination (described in the Book of Changes) performed with long sticks / The Book of Changes, Yijing, I Ching
湖	みずうみ	lake
入院	にゅういん	hospitalization, hospitalisation
区間	くかん	section (of track, etc.), segment, dimension / interval
払込み	はらいこみ	payment
受領	じゅりょう	receipt (of a letter, money, etc.), acceptance, receiving
日記	にっき	diary, journal
四角形	しかくけい, しかっけい	quadrilateral, quadrangle, tetragon
見込	みこみ	hope, promise, possibility, chance, probability, likelihood / expectation, anticipation, forecast, estimate / side of a structural member
結果的	けっかてき	concerning the result (as opposed to the means used to achieve this result or the original goal)
就任	しゅうにん	assumption (of office), taking up (a post), inauguration, installation
季節	きせつ	season, time of year
不況	ふきょう	depression, recession, slump
わり	わり	rate, ratio, proportion / one tenth, ten percent / (comparative) profit, gain / assignment, allotment, allocation / match, schedule of matches / diluted with (of drinks), mixed with / discount, rebate
ログイン	ログイン	login
拒絶	きょぜつ	refusal, rejection
受付	うけつけ	reception (desk), information desk / receipt, acceptance
砂	すな, いさご	sand, grit
