受精卵	じゅせいらん	fertilized egg, fertilised egg
具備	ぐび	possessing (what is required), having, fulfilling (conditions), satisfying (requisites), being endowed with
起訴状	きそじょう	(written) indictment
土地利用	とちりよう	land use
円弧	えんこ	arc
朝鮮出兵	ちょうせんしゅっぺい	Imjin War (1592-1597)
意訳	いやく	free translation, liberal translation
複式簿記	ふくしきぼき	double-entry bookkeeping
創	きず, キズ	wound, injury, cut, gash, bruise, scratch, scrape, scar / chip, crack, scratch, nick / flaw, defect, weakness, weak point / stain (on one's reputation), disgrace, dishonor, dishonour / (emotional) hurt, hurt feelings
光線	こうせん	beam, light ray
見して	みして	show me
静止摩擦	せいしまさつ	static friction
助成	じょせい	assisting, assistance, fostering, aiding
いらっしゃる	いらっしゃる	to come, to go, to be (somewhere) / to be (doing)
標	しるし	mark, sign / symbol, emblem / badge, crest, flag / evidence, proof / token (of gratitude, affection, etc.)
出訴	しゅっそ	access to courts, bringing an action
珈琲	コーヒー	coffee
トラック	トラック	truck, lorry
索	さく	rope, cord
情報公開	じょうほうこうかい	freedom of information, access to information, disclosure of information (e.g. by the government)
用地	ようち	site
寄せる	よせる	to come near, to let someone approach / to bring near, to bring together, to collect, to gather / to deliver (opinion, news, etc.), to send (e.g. a letter), to contribute, to donate / to let someone drop by / to add (numbers) / to have feelings for (love, goodwill, trust, etc.) / to rely upon for a time, to depend on / to use as a pretext / to put aside / to press, to push, to force / to include, to welcome (in a group), to let in
責	せき	responsibility, duty, obligation
資	し	funds, capital / material, basis / character, qualities, disposition
法律的	ほうりつてき	juristical, legal
普通選挙	ふつうせんきょ	universal suffrage
整域	せいいき	integral domain, ring with no divisors of zero
一一月	じゅういちがつ	November / eleventh month of the lunar calendar
合筆	がっぴつ, ごうひつ	consolidation of lots, land consolidation
アテネ	アテネ	Athens (Greece)
年代記	ねんだいき	annals, chronicle, chronology
援軍	えんぐん	reinforcement
新書	しんしょ	new book / 17x11 cm paperback book
ほうがよい	ほうがよい	had better ... / had better not ...
ウラン	ウラン	uranium (U)
連続的	れんぞくてき	consecutive, continuous, successive
新潟	にいがた	Niigata (city, prefecture)
優れて	すぐれて	exceedingly, conspicuously, by far
最上	さいじょう, もがみ	best
大切に	たいせつに	carefully, with (great) care, with caution
安土桃山時代	あづちももやまじだい	Azuchi-Momoyama period (approx. 1558-1600)
虚部	きょぶ	imaginary part (of complex number)
世帯主	せたいぬし	head of the family (esp. as recorded in the resident register), head of the household, householder
服従	ふくじゅう	obedience, submission, resignation
セロトニン	セロトニン	serotonin
札幌	さっぽろ	Sapporo (city in Hokkaido)
最期	さいご	one's last moment, one's death, one's end
医療機器	いりょうきき	medical equipment
国政	こくせい	national politics, political situation, statecraft, body politic
国教	こっきょう	state religion, official religion, established religion
時速	じそく	speed (per hour)
シグマ	シグマ	sigma
服装	ふくそう	garments, attire
製法	せいほう	manufacturing method, recipe, formula
ガソリン	ガソリン	gasoline, petrol
策する	さくする	to devise a plan, to work out a plot
千葉県	ちばけん	Chiba Prefecture (Kanto area)
被覆	ひふく	coating, covering / cover
天王星	てんのうせい, てんおうせい	Uranus (planet)
増援	ぞうえん	reinforcement (e.g. of troops)
大化	たいか	Taika era (645.6.19-650.2.15)
不当利得	ふとうりとく	excessive profit
自治体	じちたい	municipality, local government, self-governing body, autonomous body
短音階	たんおんかい	minor scale
夕方	ゆうがた	evening, dusk
情報処理技術者試験	じょうほうしょりぎじゅつしゃしけん	National Examination for Information Processing Technicians, NEIPT
単振動	たんしんどう	simple harmonic motion, simple harmonic oscillation
あはれ	あはれ	pity, sorrow, grief, misery, compassion, pathos / pitiable, pitiful, pathetic, miserable / alack, alas
言説	げんせつ	remark, statement, discourse
おはよう	おはよう	good morning
次代	じだい	the next era
頭から	あたまから	from the beginning, without hesitation, flatly (e.g. refusing) / entirely, completely
同一人物	どういつじんぶつ	the same person
同一性	どういつせい	identity
評価損	ひょうかそん	paper loss, appraisal loss, loss resulting from revised valuation
かかわり	かかわり	relation, connection
やさしい	やさしい	easy, plain, simple
きそう	きそう	gas phase, gaseous phase
届く	とどく	to reach, to touch, to get to, to carry (of sound) / to be delivered, to arrive / to be attentive, to be scrupulous, to be thorough / to be realized (of a desire), to be fulfilled, to get through (to someone), to be appreciated, to make an impression
測定方法	そくていほうほう	measuring method
居飛車	いびしゃ	static rook opening, strategy of leaving the rook in its initial position
現代的	げんだいてき	modernistic
発電機	はつでんき	dynamo, power generator
原子線	げんしせん	atomic beam
審問	しんもん	trial, hearing, inquiry, examination, interrogation
特定目的会社	とくていもくてきがいしゃ	specified purpose company, specific purpose company
実物	じつぶつ	real thing, original, actual
参考になる	さんこうになる	to be of use as a reference, to be helpful
給油	きゅうゆ	refueling (a car, plane, etc.) / lubricating (a machine), oiling
縮尺	しゅくしゃく	reduced scale, scaling down
だして	だして	one who furnishes the money
混和	こんわ	mixture, mingling
たれる	たれる	to hang, to droop, to dangle, to sag, to lower, to pull down / to give (e.g. lesson, instruction, scolding) (to someone of lower status), to confer, to grant, to bestow / to drip, to ooze, to trickle, to drop / to leave behind (at death) / to say, to utter / to excrete (urine, feces, etc.), to let out (a fart)
紅茶	こうちゃ	black tea
慣れる	なれる	to get used to, to grow accustomed to, to become familiar with / to become skilled in, to become experienced at / to become tame, to become domesticated / to get used to doing
深夜	しんや	late at night
度合い	どあい	degree, extent
直観的	ちょっかんてき	intuitive
精錬	せいれん	refining, refinement, smelting / training
麻痺	まひ, マヒ	paralysis, palsy, numbness, stupor
使用方法	しようほうほう	how to use (something), usage instructions, directions (for usage), use, usage
生きた	いきた	live, living
皇室典範	こうしつてんぱん	Imperial House Act
ラムダ	ラムダ	lambda
終身	しゅうしん	the whole life
切れない	きれない	cannot completely ... (because it is excessive)
消耗	しょうもう, しょうこう	exhaustion, consumption, using up, dissipation, waste
休み	やすみ	rest, recess, respite / vacation, holiday, absence, suspension / dormancy (of a silkworm prior to moulting)
育て	そだて	bringing up, raising
可能にする	かのうにする	to allow, to enable, to make possible, to make feasible, to permit
強制わいせつ	きょうせいわいせつ	indecent assault, forcible indecency
気づく	きづく	to notice, to recognize, to recognise, to become aware of, to perceive, to realize, to realise
経済体制	けいざいたいせい	economic system
歯科医師	しかいし	dentist
両性	りょうせい	both sexes
七日	なのか, なぬか	7th day of the month / seven days
好中球	こうちゅうきゅう	neutrophil, neutrophilic leukocyte
飛鳥時代	あすかじだい	Asuka period (550-710 CE)
使用禁止	しようきんし	prohibition of use (of), ban on using (something)
付合	ふごう	accession
麻酔薬	ますいやく	anesthetic, anaesthetic, narcotic
伝来	でんらい	ancestral, hereditary, imported, transmitted, handed down
換地処分	かんちしょぶん	allocation of replotted land, government acquisition of land by substitution or compensation
漢詩	かんし	Chinese poem, Chinese poetry
ばかりに	ばかりに	(simply) because, on account of / as if to, (as though) about to
うで	うで	arm / skill, efforts, ability
こめ	こめ	(husked grains of) rice / staple (product, etc.), necessity
適用範囲	てきようはんい	range of use, range of application, range of applications, scope (of a document)
しの	しの	thin-culmed dwarf bamboo (growing in clusters) / Japanese transverse bamboo flute (high-pitched; usu. with seven holes) / sliver (strand of loose fibers)
すみ	すみ	corner, nook, recess / downstage right (on a noh stage)
はわ	はわ	mother
キス	キス	kiss
ケガ	ケガ	injury, wound / mistake, accident, loss
配線	はいせん	wiring
コケ	コケ	moss / short plants resembling moss (incl. other bryophytes, lichens, very small spermatophytes, etc.)
ソウ	ソウ	counter for bamboo tiles
タク	タク	taxi
ハブ	ハブ	hub
フタ	フタ	cover, lid, cap
てのもの	てのもの	one's subordinate
併記	へいき	writing side by side
静かに	しずかに	calmly, quietly, gently, peacefully / be quiet!
ポジション	ポジション	position
生活環境	せいかつかんきょう	one's (living) environment
酒類	しゅるい	alcoholic drinks, liquor
修行	しゅぎょう, すぎょう	training, practice, discipline, study / ascetic practices
猿人	えんじん	ape man
航行	こうこう	cruise, navigation, sailing
兎	うさぎ, う, ウサギ	rabbit, hare, coney, cony, lagomorph (esp. leporids)
劣	れつ	sub-, inferior, minor
原子力発電	げんしりょくはつでん	nuclear power generation, nuclear electricity generation
共益	きょうえき	common profit
仮釈放	かりしゃくほう	releasing on parole, conditional release
英米	えいべい	the United Kingdom and the United States, Britain and America, Anglo-American
塵	ごみ, ゴミ, あくた	rubbish, trash, garbage, refuse
不特定多数	ふとくていたすう	unspecified large number (of people)
尻	けつ, ケツ	ass, arse, buttocks / rear, end / acupuncture point / hole, notch
現像	げんぞう	development (of film), photographic processing
徒	と	party, set, gang, company, person
守護大名	しゅごだいみょう	provincial military governor turned daimyo (Muromachi period) (distinct from the shugo bureaucrats of the Kamakura period)
歴	れき	history of, experience of
脂肪酸	しぼうさん	fatty acid
盤	さら	plate, dish, platter, disc / serving, helping, course / kanji radical 108 (at the bottom)
半数	はんすう	half the number / haploid
探求	たんきゅう	search, quest, pursuit
絞	こう	death by hanging (punishment in the ritsuryō system)
豊臣秀吉	とよとみひでよし	Toyotomi Hideyoshi
聲	こえ	voice / singing (of a bird), chirping (of an insect), hoot / voice, opinion (as expressed in words), view, wish, attitude, will / sound / sense (of something's arrival), feeling / voice, voiced sound
華	はな	flower, blossom, bloom, petal / cherry blossom / beauty / blooming (esp. of cherry blossoms) / ikebana / hanafuda / (the) best / glorious, lovely
萬	まん, よろず	10,000, ten thousand / myriad / everything, all / various
古典力学	こてんりきがく	classical mechanics
売掛金	うりかけきん	accounts receivable, outstanding sales account
同類項	どうるいこう	like terms, similar terms / same kind, same class
画家	がか	painter, artist
隠匿	いんとく	concealment
節する	せっする	to be moderate of, to save, to curtail
靴	くつ	shoe, shoes, boots, footwear, footgear
不動産取得税	ふどうさんしゅとくぜい	real estate acquisition tax
大学教授	だいがくきょうじゅ	university professor, college professor
画素	がそ	picture element, image pixel, PEL
薬草	やくそう	medicinal herb
発布	はっぷ	proclamation, promulgation
エッジ	エッジ	edge
集結	しゅうけつ	massing (of troops), gathering
省庁	しょうちょう	ministries and government offices, the authorities
原核生物	げんかくせいぶつ	prokaryote, procaryote
カルタ	カルタ	karuta (traditional Japanese playing cards; esp. hyakunin isshu karuta)
角運動量	かくうんどうりょう	angular momentum
領有	りょうゆう	possession (esp. of a territory)
真正	しんせい	genuine, authentic, true, pure
操作方法	そうさほうほう	user guide, how to operate, operation procedures
ミッション	ミッション	mission / delegation / transmission
補則	ほそく	supplementary rules
硬化	こうか	hardening, vulcanization, vulcanisation, sclerosis, curing / hardening (of attitude, stance, etc.), stiffening, toughening / upturn (in the market), firming up
どこでも	どこでも	anywhere
四日	よっか	4th day of the month / four days
白金	はっきん	platinum (Pt)
コンス	コンス	company (in China), firm
専門分野	せんもんぶんや	area of expertise, (one's) field, (one's) line
電気通信回線	でんきつうしんかいせん	telecommunication line
案件	あんけん	matter (to discuss), item (on the agenda), issue, topic / (court) case
服用	ふくよう	taking medicine, dosing
元請負人	もとうけおいにん	master contractor, prime contactor, general contractor
架橋	かきょう	bridge-building, bridge construction / bridge / bridging (e.g. the gap between theory and practice) / cross-linking
質量数	しつりょうすう	mass number
グリニッジ	グリニッジ	Greenwich (Mean Time)
エクセル	エクセル	Excel, Microsoft Excel
タイマ	タイマ	timer, clock register
街道	かいどう	highway (esp. one existing from the Edo period), main road / highway (e.g. to success), path (to becoming ...) / subdistrict (in China)
石油化学	せきゆかがく	petrochemistry
移出	いしゅつ	shipping out (to another part of the country), transporting, shipment
図鑑	ずかん	pictorial book, picture book, illustrated reference book, identification manual, field guide
鵜呑み	うのみ	swallowing without chewing / swallowing (e.g. a story), accepting without questioning
戦時中	せんじちゅう	during the war
帰納法	きのうほう	induction, inductive method
ありがとうございます	ありがとうございます	thank you
化学変化	かがくへんか	chemical change
誤字	ごじ	misprint, misspelling, typo, typographical error, erratum
営業時間	えいぎょうじかん	business hours, opening hours, office hours
コンセプト	コンセプト	concept, general idea, notion / intention, aim, design, philosophy, plan, plot, theme
ともない	ともない	companion, accompaniment
語末	ごまつ	end of a word, suffix
統合失調症	とうごうしっちょうしょう	schizophrenia
長野県	ながのけん	Nagano Prefecture (Chūbu area)
あつめ	あつめ	collecting, assembling
あへん	あへん	opium
いっそ	いっそ	rather, sooner, preferably
多用	たよう	busyness, a lot of things to do / frequent use, heavy use (of), many uses
化学結合	かがくけつごう	chemical bond
うさぎ	うさぎ	rabbit, hare, coney, cony, lagomorph (esp. leporids)
鉄鋼業	てっこうぎょう	the steel industry
歳出	さいしゅつ	annual expenditure
からこ	からこ	boy or doll dressed in ancient Chinese clothes / hairstyle inspired by a karako doll (esp. for girls; Edo period)
殺傷	さっしょう	killing and wounding, bloodshed
重なり	かさなり	overlapping, piling, stacking
買収	ばいしゅう	acquisition (esp. corporate), buy-out, takeover, purchase / bribery, buying off, corruption
整合性	せいごうせい	integrity, consistency, conformity, compliance
フェア	フェア	fair / fare / fear
くまで	くまで	rake, fork, bamboo rake
アナフィラキシ	アナフィラキシ	anaphylaxis
制御構造	せいぎょこうぞう	control flow, flow of control
情報科学	じょうほうかがく	information science, computer science
定常	ていじょう	regular, stationary
さいご	さいご	one's last moment, one's death, one's end
寛容	かんよう	tolerance, open-mindedness, forbearance, generosity, magnanimity
であります	であります	be, is
小屋	こや, しょうおく	hut, cabin, shed, (animal) pen / small theatre (theater), temporary playhouse, circus tent, booth / one's own house
すうじ	すうじ	numeral, figure, digit, numeric character
多様体	たようたい	manifold
幸い	さいわい	happiness, blessedness, luck, fortune, felicity / luckily, fortunately
二重母音	にじゅうぼいん	diphthong
素晴らしい	すばらしい, すんばらしい	wonderful, splendid, magnificent
液晶	えきしょう	liquid crystal
ライタ	ライタ	lighter
総社	そうじゃ	shrine enshrining several gods
農具	のうぐ	farming implement, farm tools
建設省	けんせつしょう	Ministry of Construction
減殺	げんさい, げんさつ	lessening, diminishing, reducing
広大	こうだい	vast, extensive, immense, huge, large, grand, magnificent
違法行為	いほうこうい	illegal act
社外取締役	しゃがいとりしまりやく	outside director, independent director
二元	にげん	duality, binary (system)
常用	じょうよう	habitual use, daily use
延性	えんせい	ductility, malleability
乗根	じょうこん	(nth) root
性行為	せいこうい	sexual act, sexual intercourse
今年	ことし, こんねん	this year
両立	りょうりつ	compatibility, coexistence, standing together
おそらくは	おそらくは	probably, (most) likely, in all likelihood, I suspect, I dare say, I'm afraid
性交	せいこう	sexual intercourse
部材	ぶざい	component, part, material, member
往来	おうらい	coming and going, traffic / road, street / association, socializing, socialising, fellowship, mutual visits / recurring (e.g. thoughts) / correspondence
人目	ひとめ, じんもく	(public) notice, attention, public eye, public gaze
逆転	ぎゃくてん	reversal (of a situation), turnaround, turnabout, turning the tables, sudden change / reversal (of direction of rotation)
二級	にきゅう	second grade, second class, secondary
幸運	こううん	good luck, fortune
一辺	いっぺん	side of a geometric shape (e.g. triangle or rectangle)
あし	あし	bad, evil
おし	おし	muteness, speech impairment / mute, deaf-mute
がふ	がふ	(oil painting) canvas
くも	くも	cloud
しも	しも	frost / white hair, grey hair, gray hair
とす	とす	to stake, to risk, to bet, to wager
明確化	めいかくか	clarification, definition
完成予想図	かんせいよそうず	conceptual drawing (of a building) at completion
腐敗	ふはい	decomposition, putrefaction, putrescence, spoilage / corruption, degeneracy, decay, depravity
見やすい	みやすい	easy to see, easy to read / easy to understand / easy to look at, attractive
ほんの	ほんの	mere, only, just, slight
みよ	みよ	three temporal states of existence, past, present and future / three generations
建造	けんぞう	building, construction
式部	しきぶ	(Meiji era) official responsible for court ceremonies
エロ	エロ	erotic, pornographic, obscene / perverted, horny, dirty
タカ	タカ	hawk, falcon
狙う	ねらう	to aim at (with a weapon, etc.) / to be after (something or someone), to have an eye on, to plan to make one's own / to aim for, to set up as a goal
二階	にかい	second floor, upstairs
例示	れいじ	exemplification, illustrating by example
共通部分	きょうつうぶぶん	intersection (of sets), common set
正確性	せいかくせい	accuracy
二次元	にじげん	two dimensions / fictional (in relation to anime, manga, etc.), drawn, two-dimensional
一次式	いちじしき	linear expression
臨海	りんかい	coastal, seaside, oceanfront, maritime
慣性	かんせい	inertia
傾斜	けいしゃ	inclination, slant, slope, bevel, list, dip, tilt, lean
電子対	でんしつい	electron pair / Cooper pair
事業部	じぎょうぶ	division (of company), operations department
郵便局	ゆうびんきょく	post office
朝鮮戦争	ちょうせんせんそう	Korean War (1950-1953)
給与所得	きゅうよしょとく	earned income
主務大臣	しゅむだいじん	the cabinet minister in charge
相続権	そうぞくけん	heirship, (claim) the (right of) succession, one's inheritance rights
出会	しゅっかい	encounter, chance meeting
デクリメント	デクリメント	decrement
ハミルトニアン	ハミルトニアン	Hamiltonian
戦時	せんじ	wartime
側近	そっきん	close associate, close aide, entourage, attendant, retainer
成熟	せいじゅく	maturity, ripeness
銑鉄	せんてつ, ずくてつ	pig iron
生む	うむ	to give birth, to bear (child), to lay (eggs) / to produce, to yield, to give rise to, to deliver
扉	とびら	door, gate, opening / title page
気になる	きになる	to weigh on one's mind, to bother one, to worry about, to be concerned about, to care about, to feel uneasy, to be anxious / to be interested (in), to be curious (about), to wonder (about), to catch one's eye / to feel like (doing), to feel inclined to, to bring oneself to (do)
才能	さいのう	talent, ability
減数分裂	げんすうぶんれつ	meiosis
預貯金	よちょきん	deposits and savings, bank account
瀬	せ	shallows, shoal / rapids, current, torrent / position, place / chance, opportunity
収受	しゅうじゅ	reception, receiving
力積	りきせき	impulse
名乗	なのり	giving one's name (or rank, etc.), self-introduction / name readings of kanji
関所	せきしょ	barrier, checkpoint, checking station
脇	わき	armpit, under one's arm, side, flank / beside, close to, near, by / aside, to the side, away, out of the way / off-track, off-topic / deuteragonist, supporting role / second verse (in a linked series of poems)
産品	さんぴん	products
あいうえお	あいうえお	Japanese syllabary, kana, aiueo
反応式	はんのうしき	chemical equation, reaction formula
吸引	きゅういん	absorption, suction, aspiration / attraction, draw
省く	はぶく	to omit, to leave out, to exclude, to eliminate / to curtail, to save, to cut down, to economize, to economise
それゆえに	それゆえに	and so, therefore, for that reason
黙	しじま	silence, stillness, quietness
譲渡会社	ゆずりわたしがいしゃ	transferor company
曰く	いわく	pretext, history, past, story / according to ..., ... says
スキャン	スキャン	scan
仮免許	かりめんきょ	temporary license, temporary licence
未だ	まだ, いまだ	still, as yet, only / (not) yet / more, (more) still / at least, comparatively, relatively / unfinished, incomplete, not yet done
隆盛	りゅうせい	prosperity, flourishing, thriving
放牧	ほうぼく	pasturage, grazing
健康管理	けんこうかんり	health management, health maintenance, health care
震源	しんげん	hypocentre (of an earthquake), hypocenter
順列	じゅんれつ	permutation / lining up in order, linear arrangement
おいしい	おいしい	good(-tasting), nice, delicious, tasty / attractive (offer, opportunity, etc.), appealing, convenient, favorable, desirable, profitable
サウジアラビア	サウジアラビア	Saudi Arabia
目指	めざし	aim, goal, purpose / look, eyes, expression of eyes
カラム	カラム	column (of data) / column (used in distillation, column chromatography, etc.)
発育	はついく	(physical) growth, development
国力	こくりょく	national power
学科試験	がっかしけん	examination in an academic subject
国学	こくがく	study of classical Japanese literature and culture / provincial school (established under the ritsuryō system for educating children of district governors) / school (of a provincial capital during the Xia, Shang and Zhou dynasties)
血族	けつぞく	blood relative
労働者派遣法	ろうどうしゃはけんほう	Act for Securing the Proper Operation of Worker Dispatching Undertakings and Improved Working Conditions for Dispatched Workers
許し	ゆるし	pardon, forgiveness, exemption, permission
静電気力	せいでんきりょく	electrostatic force, Coulomb force
日頃	ひごろ	normally, habitually
実験室	じっけんしつ	laboratory
常微分方程式	じょうびぶんほうていしき	ordinary differential equation
刑事事件	けいじじけん	criminal case
使用時	しようじ	when using
特別土地保有税	とくべつとちほゆうぜい	special land‐holding tax
増強	ぞうきょう	reinforcement, augmentation, strengthening, increase, buildup
チタン	チタン	titanium (Ti)
大坂	おおさか	Osaka (city, prefecture)
素粒子	そりゅうし	elementary particle, particle
奇形	きけい, きぎょう	deformity, malformation / strange shape, unusual shape
立入	たちいり	entering, going into
ストレス	ストレス	stress
疑問代名詞	ぎもんだいめいし	interrogative pronoun
複数行	ふくすうぎょう	multiple lines (of text, code, etc.)
威力	いりょく	power, might, authority, influence
平面図	へいめんず	ground plan, plane figure
変異	へんい	variation, rogue (something)
京都府	きょうとふ	Kyoto Prefecture (Kinki area)
勧める	すすめる	to recommend (someone to do), to advise, to encourage, to urge / to recommend (a book, someone for a position, etc.), to suggest / to offer (a drink, cigarette, seat, etc.)
エックス	エックス	X, x / unknown quantity, an unknown
少しでも	すこしでも	even a little, any at all, if only a little, no matter how little
窃盗	せっとう	theft, stealing, larceny
ハウス	ハウス	house / plastic greenhouse / house music / go to your kennel (cage, bed, etc.)!
おくれ	おくれ	delay, lag, postponement, falling behind
見積り	みつもり	estimate, estimation, valuation, quotation
職業安定法	しょくぎょうあんていほう	Employment Security Act
壁面	へきめん	surface of a wall
天文学	てんもんがく	astronomy
ききん	ききん	fund, foundation
論説	ろんせつ	article, discourse, dissertation / editorial, leading article, leader
フラッシュメモリ	フラッシュメモリ	flash memory
突起	とっき	protuberance, projection, prominence, bump, boss, process, apophysis
洗い	あらい	washing / sashimi chilled in iced water
完備	かんび	being fully equipped, being fully furnished / complete
水上	すいじょう	aquatic, on the water
子宮	しきゅう	womb, uterus
こっち	こっち	this way, this direction / here / this (one) / I, me, we, us / this person
消費者契約	しょうひしゃけいやく	consumer contract
ヘルム	ヘルム	helm
低層住居専用地域	ていそうじゅうきょせんようちいき	low-rise residential zone
残留	ざんりゅう	staying behind, remaining, residual
専門知識	せんもんちしき	expertise, special knowledge, technical knowledge, expert knowledge
ものにする	ものにする	to get, to secure, to take possession of, to make one's own, to win (someone's heart) / to learn, to master / to complete
位相幾何学	いそうきかがく	topology
独立変数	どくりつへんすう	independent variable
したう	したう	to yearn for, to long for, to pine for, to miss, to love dearly, to adore / to follow (someone) / to idolize (for virtue, learning, status, etc.)
山口	やまぐち	Yamaguchi (city, prefecture)
水流	すいりゅう	water current
海中	かいちゅう	in the sea
純水	じゅんすい	pure water
転位	てんい	transposition, dislocation, rearrangement
下す	くだす	to make a decision, to draw a conclusion / to give a judgement, to hand down a verdict, to pass a sentence, to give an order / to let go down, to lower / to do oneself, to do by oneself / to beat, to defeat / to have loose bowels, to have diarrhea / to pass (in stool), to discharge from the body / to do in one go, to do to the end without stopping
ってよ	ってよ	expresses a firm view or feeling / please ..., would you ...
オフセット	オフセット	offset / offset printing
なければいけません	なければいけません	have to do, must, should, ought to
労働金庫	ろうどうきんこ	workers' credit union, labour credit association
アルバイト	アルバイト	part-time job, side job / part-time worker
題する	だいする	to be titled (e.g. a book), to be named
総説	そうせつ	review article, general remarks
女性形	じょせいけい	feminine gender, feminine form
明治維新	めいじいしん	Meiji Restoration (1868)
序数	じょすう	ordinal number
促す	うながす	to urge, to encourage, to press, to prompt, to draw (attention to) / to stimulate (e.g. growth), to hasten (e.g. development), to quicken, to accelerate, to promote
忙しい	いそがしい	busy, occupied, hectic / restless, hurried, fidgety
消除	しょうじょ	deletion, removal, elimination, erasure, cancellation, revocation
二度	ふたたび	again, once more, a second time
引張	ひっぱり	pulling, stretching, tension
土曜日	どようび	Saturday
工作機械	こうさくきかい	machine tool
返答	へんとう	reply, answer
進発	しんぱつ	start, leaving, marching off
農用地	のうようち	agricultural land, farmland
兼ねる	かねる	to be unable to, to find difficult (unpleasant, awkward, painful) to do / to serve two or more functions or roles simultaneously, to contain (or combine) two or more features / to work in two or more jobs simultaneously (positions, etc.), to do alongside / to hesitate to do something (out of consideration for others) / to think of the future (as well as the present)
加水分解	かすいぶんかい	hydrolysis
平家物語	へいけものがたり	The Tale of the Heike, Heike Monogatari
どちらにせよ	どちらにせよ	in either case (used specifically in the instance of two possible outcomes or situations), either way, one way or another
出やすい	でやすい	tending to break out or project easily
労働協約	ろうどうきょうやく	labor agreement, labour agreement
いは	いは	different school (e.g. of ikebana)
楽しむ	たのしむ	to enjoy, to take pleasure in, to have a good time, to have fun / to look forward to
うた	うた	song, singing / classical Japanese poem (esp. tanka) / modern poetry
うま	うま	the Horse (seventh sign of the Chinese zodiac) / hour of the Horse (around noon, 11am-1pm, or 12 noon-2pm) / south / fifth month of the lunar calendar
きと	きと	plan, project, scheme
きん	きん	kin, catty, traditional unit of weight, 600g / pound (unit of weight) / loaf (of bread)
けが	けが	injury, wound / mistake, accident, loss
上面	うわつら	surface, appearances, exterior
さし	さし	marble pattern (in beef)
そら	そら	look!, there!, here! / that is
予見	よけん	foresight, foreknowledge, divination
はつ	はつ	first, new
わざ	わざ	technique, art, skill, move
ウシ	ウシ	cattle (Bos taurus), cow, bull, ox, calf / beef / Chinese "Ox" constellation (one of the 28 mansions)
身分証明書	みぶんしょうめいしょ	identification papers, piece of identification, identity document, ID
ゼミ	ゼミ	seminar
タテ	タテ	the vertical, height / front-to-back, length / north-to-south / vertical (relationship), hierarchy / (weaving) warp
仮設	かせつ	temporary construction, temporary establishment, provisional construction / assumption, supposition
借方	かりかた	debtor, debit / way of borrowing
みてい	みてい	not yet fixed, undecided, pending
ブタ	ブタ	hand with a total value of 10 or 20 points (in oicho-kabu; results in a loss)
比例定数	ひれいていすう	factor of proportionality, constant of proportionality
メイ	メイ	May
鉱業	こうぎょう	mining industry
もより	もより	nearest, closest
次いで	ついで	next, secondly, subsequently
官公署	かんこうしょ	government and public offices, public agency
入所	にゅうしょ	admission (to an institute, facility, office, etc.), entrance / imprisonment, incarceration, internment, confinement
揺れ	ゆれ	shaking, shake, jolt, jolting, vibration, tremor, flickering / unsettledness, instability, vacillating, wavering / existence of multiple spellings, pronunciations, usages, etc. for a single word
吸収合併存続会社	きゅうしゅうがっぺいそんぞくがいしゃ	surviving company (in a merger)
内容証明郵便	ないようしょうめいゆうびん	contents-certified mail
ネイティブ	ネイティブ	native / native speaker
第一級	だいいっきゅう	first-class, first-rate
分業	ぶんぎょう	division of labor, division of labour, specialization, specialisation, assembly-line production
媒	なこうど, ちゅうにん	matchmaker / go-between, intermediary, middleman, mediator, intercessor
念	ねん	sense, idea, thought, feeling / desire, concern / attention, care
自己紹介	じこしょうかい	self-introduction
内臓	ないぞう	internal organs, viscera
問題解決	もんだいかいけつ	problem-solving
優越	ゆうえつ	supremacy, predominance, being superior to
極限値	きょくげんち	limit, limiting value
灰	はい	ash, ashes
爾	なんじ	thou, you
語呂合わせ	ごろあわせ, ゴロあわせ	rhyming game, play on words, pun
なんだか	なんだか	(a) little, somewhat, somehow
アサガオ	アサガオ	Japanese morning glory (Ipomoea nil), picotee morning glory, ivy morning glory / funnel-shaped object, bell (e.g. of a trumpet), funnel-shaped urinal / rose of Sharon (Hibiscus syriacus)
筒	つつ	pipe, tube, cylinder / gun barrel / gun, cannon / well lining, well curb
平面図形	へいめんずけい	plane figure
功績	こうせき	achievement, meritorious deed, distinguished service, contribution
荒	あら, アラ	remaining bony parts (of a fish after filleting) / flaw (esp. of a person), fault, defect / rice chaff / rough / crude, raw, natural, wild
莫	まな	must not, may not
衡	くびき	yoke / constraints, oppression
貨	たから	treasure
フィラメント	フィラメント	filament
同期	どうき	same period, corresponding period / same year (of graduation, entering a company, etc.), contemporary, classmate / synchronization, synchronism
静	せい	stillness / quiet, peacefulness
品名	ひんめい	product name, name of an article
攻城	こうじょう	castle siege
真に	まことに, しんに	indeed, really, absolutely, truly, actually, very, quite
頼る	たよる	to rely on, to depend on, to count on, to turn to (for help)
着る	きる	to wear (from the shoulders down), to put on / to take (the blame, responsibility), to bear
同程度	どうていど	same level, same extent
時間がかかる	じかんがかかる	to take time
及ばない	およばない	unnecessary / unattainable
改新	かいしん	reformation
発作	ほっさ	fit, spasm, attack, seizure
救援	きゅうえん	relief, rescue
果て	はて	the end, the extremity, the limit, the limits, the result
電位差	でんいさ	(electric) potential difference
かまわない	かまわない	no problem, it doesn't matter
従事者	じゅうじしゃ	someone engaged in a certain pursuit, practitioner, worker, employee
社会問題	しゃかいもんだい	social problem
